IdVenta,Fecha,Vendedor,IdProducto,Cantidad,Precio Unitario,Importe
1111,2026-05-24,3,24,1,1498.75,1498.75
1112,2025-12-11,11,4,1,2085.44,2085.44
1113,2026-03-05,1,34,1,6358.60,6358.60
1114,2025-10-27,11,8,2,5503.46,11006.92
1115,2025-11-22,12,35,1,2555.39,2555.39
1116,2025-12-19,6,7,1,2909.02,2909.02
1117,07/06/2026,5,13,1,3261.01,3261.01
1118,2025-10-14,8,11,4,3680.72,14722.88
1119,2026-02-05,8,23,3,4267.25,12801.75
1120,26/02/2026,9,39,2,1826.99,3653.98
1121,2026-06-03,3,30,1,15071.54,15071.54
1122,09/08/2026,6,15,12,2226.36,26716.32
1123,2025-09-10,1,24,3,1571.00,4713.00
1124,18/10/2025,11,8,2,5939.25,11878.50
1125,2025-09-10,9,5,4,1490.36,5961.44
1126,2026-04-12,7,35,3,2388.05,7164.15
1127,2026-07-09,9,8,3,5328.86,15986.58
1128,2025-11-17,10,34,2,5844.46,11688.92
1129,9/5/2026,4,32,1,19339.09,19339.09
1130,2025-11-28,2,2,12,1384.54,16614.48
1131,2025-10-26,9,29,1,10426.92,10426.92
1132,2025-10-19,8,29,1,9976.56,9976.56
1133,2026-08-23,5,29,3,10744.98,32234.94
1134,02/12/2025,7,30,12,15811.16,189733.92
1135,2026-06-14,11,25,12,2834.84,34018.08
1136,2026-08-02,5,1,2,4785.64,9571.28
1137,2026-05-19,10,31,2,6090.60,12181.20
1138,2025-12-08,6,4,3,2105.30,6315.90
1139,2026-02-26,12,19,1,5920.51,5920.51
1140,12/12/2025,10,999,1,1099.40,1099.40
1141,2026-06-25,4,11,4,3365.54,13462.16
1142,2025-09-09,1,36,1,3874.93,3874.93
1143,2026-01-10,99,8,3,5630.89,16892.67
1144,2025-09-12,7,1,4,5048.81,20195.24
1145,2025-10-24,3,20,12,776.11,9313.32
1146,2026-03-12,1,14,12,7064.59,84775.08
1147,2025-10-12,9,36,1,3428.55,$ 3428.55
1148,2025-12-30,,9,1,1763.57,1763.57
1149,6/10/2025,3,13,1,2891.15,2891.15
1150,08/06/2026,5,36,12,3578.90,42946.80
1151,2026-04-24,7,4,4,2221.28,8885.12
1152,2026-05-10,,32,2,18256.08,36512.16
1153,21/09/2025,4,35,2,2577.86,5155.72
1154,2025-12-03,12,30,1,16039.32,16039.32
1155,2026-08-19,8,24,1,1632.57,1632.57
1156,2026-07-06,9,15,2,2087.84,4175.68
1157,2026-07-19,7,9,1,1789.28,1789.28
1158,03/04/2026,8,33,2,3114.01,6228.02
1159,2025-09-15,99,40,1,4148.76,4148.76
1160,09/08/2026,10,35,2,2339.83,4679.66
1161,2026-07-18,5,20,2,780.56,1561.12
1162,2026-05-30,3,34,12,5782.47,69389.64
1163,2025-09-27,3,2,1,1373.40,1373.40
1164,2026-04-27,5,28,1,13958.51,13958.51
1165,30/04/2026,6,38,3,3287.55,9862.65
1166,2025-12-20,12,5,12,1523.40,18280.80
1167,2025-11-18,5,29,12,10252.07,123024.84
1168,2025-12-03,3,18,12,2778.63,33343.56
1169,2026-03-05,1,23,4,3949.40,15797.60
1170,2026-02-13,4,24,1,1518.34,1518.34
1171,2026-01-16,9,20,2,856.75,1713.50
1172,2025-12-26,99,5,6,1454.72,8728.32
1173,2026-01-01,6,40,12,4213.54,50562.48
1174,2026-01-31,8,12,2,1273.52,2547.04
1175,2026-06-02,1,22,12,2583.37,31000.44
1176,22/08/2026,7,16,3,15204.75,45614.25
1177,2026-05-23,,25,12,2711.22,32534.64
1178,2026-08-19,6,32,4,18975.95,75903.80
1179,29/11/2025,3,10,4,2394.68,9578.72
1180,2026-08-26,3,16,1,14934.79,14934.79
1181,2025-11-26,6,30,3,16585.43,49756.29
1182,2026-02-10,11,20,1,824.12,824.12
1183,2026-07-15,9,20,1,785.59,785.59
1184,2025-10-04,9,40,12,4244.71,50936.52
1185,12/11/2025,6,17,1,1746.45,1746.45
1186,2025-11-23,7,20,6,780.47,4682.82
1187,2026-01-13,4,40,1,3973.26,3973.26
1188,23/05/2026,6,5,1,1456.07,1456.07
1189,27/01/2026,2,12,3,1341.14,4023.42
1190,11/2/2026,9,6,6,968.38,5810.28
1191,2026-07-08,4,12,12,1314.49,15773.88
1192,2025-11-23,1,2,4,1394.29,5577.16
1193,2026-05-02,10,31,3,6801.10,20403.30
1194,04/02/2026,2,34,2,6321.61,12643.22
1195,2025-09-10,2,9,12,1831.26,21975.12
1196,2026-04-21,1,38,1,3531.24,3531.24
1197,2025-10-11,6,15,6,2203.57,13221.42
1198,2025-12-11,1,999,6,1089.48,6536.88
1199,2026-02-17,1,35,3,2386.94,7160.82
1200,08/08/2026,7,18,1,3027.56,3027.56
1201,2025-09-13,5,26,4,3948.44,15793.76
1202,13/03/2026,8,12,4,1317.61,5270.44
1203,2026-07-17,12,5,3,1478.40,4435.20
1204,2026-01-24,11,3,2,3929.40,7858.80
1205,2026-01-07,5,8,6,5781.10,34686.60
1206,2025-11-07,11,25,4,2879.30,11517.20
1207,2026-01-25,3,6,3,995.91,2987.73
1208,2026-02-18,2,40,4,4102.80,16411.20
1209,2026-08-13,,24,12,1611.23,19334.76
1210,2025-11-14,2,16,2,13969.15,27938.30
1211,01/05/2026,4,5,1,1549.87,1549.87
1212,2026-04-13,5,31,6,5996.42,35978.52
1213,2026-03-15,1,11,2,3339.01,6678.02
1214,2026-07-05,1,22,1,2364.19,2364.19
1215,16/05/2026,4,34,1,6365.63,6365.63
1216,2026-01-07,12,3,1,3984.57,3984.57
1217,2026-07-07,11,18,2,2953.27,5906.54
1218,07/01/2026,1,6,12,974.62,11695.44
1219,2025-10-16,6,30,2,15572.76,31145.52
1220,18/11/2025,99,14,2,7135.61,14271.22
1221,2026-08-08,5,36,3,3644.31,10932.93
1222,2026-07-28,5,19,1,6386.99,6386.99
1223,2026-07-23,1,20,6,764.10,4584.60
1224,2025-10-20,7,16,3,14928.93,44786.79
1225,2026-05-27,12,38,4,3314.20,13256.80
1226,2026-03-13,6,4,2,2206.12,4412.24
1227,2026-04-21,6,32,1,18109.87,18109.87
1228,2025-12-08,9,38,2,3387.32,6774.64
1229,2025-11-09,9,24,4,1573.72,6294.88
1230,2026-01-30,11,23,1,3952.81,3952.81
1231,2026-03-17,4,10,1,2211.54,2211.54
1232,2026-04-08,7,32,12,17393.55,208722.60
1233,2026-04-29,9,39,1,1628.00,1628.00
1234,29/07/2026,7,11,1,3453.52,3453.52
1235,2026-04-01,1,24,1,1426.11,1426.11
1236,2025-11-16,3,36,2,3758.94,7517.88
1237,2025-12-22,10,27,2,4595.65,9191.30
1238,2025-10-18,,27,2,4155.74,8311.48
1239,2025-10-30,4,29,2,9358.24,18716.48
1240,2025-11-24,6,18,6,2767.36,16604.16
1241,2025-09-12,8,16,1,15734.23,15734.23
1242,2025-10-06,,27,2,4115.03,8230.06
1243,2025-09-24,2,30,1,16776.92,16776.92
1244,2026-07-13,5,23,6,4188.08,25128.48
1245,2026-02-13,6,23,1,4048.50,4048.50
1246,2026-07-31,3,26,1,3922.52,3922.52
1247,2026-03-26,2,5,1,1411.16,1411.16
1248,18/06/2026,12,12,2,1373.85,2747.70
1249,2/3/2026,4,31,1,6462.52,6462.52
1250,30/04/2026,3,35,1,2484.34,2484.34
1251,2026-02-14,8,6,12,1005.98,$ 12071.76
1252,10/7/2026,8,34,1,6008.41,6008.41
1253,2026-07-06,8,33,4,2979.52,11918.08
1254,2026-05-24,1,4,4,2144.38,8577.52
1255,17/02/2026,1,5,12,1494.26,17931.12
1256,2025-11-07,3,27,1,4066.53,4066.53
1257,2026-08-03,1,38,1,3318.72,3318.72
1258,2026-07-08,8,14,12,6575.66,78907.92
1259,2026-08-23,12,4,6,2149.18,12895.08
1260,2026-08-04,8,22,12,2398.47,28781.64
1261,2026-03-15,6,24,1,1562.06,1562.06
1262,10/04/2026,,40,6,4293.78,25762.68
1263,12/2/2026,10,4,1,2146.06,2146.06
1264,18/1/2026,3,23,2,3932.75,7865.50
1265,25/04/2026,8,2,4,1448.63,5794.52
1266,2025-09-25,6,25,6,2625.18,15751.08
1267,2026-05-08,9,23,6,3845.49,23072.94
1268,2025-11-11,9,6,1,994.02,994.02
1269,09/03/2026,8,11,12,3568.40,42820.80
1270,24/08/2026,2,40,3,4373.92,13121.76
1271,2026-06-13,5,23,4,4117.90,16471.60
1272,20/4/2026,8,10,4,2303.39,9213.56
1273,03/12/2025,7,33,2,2970.96,5941.92
1274,2026-03-12,4,29,3,10447.34,31342.02
1275,15/10/2025,10,19,1,6390.25,6390.25
1276,2026-04-08,10,999,6,1064.75,6388.50
1277,2026-08-29,8,12,2,1368.45,2736.90
1278,2025-10-24,8,3,1,4266.80,4266.80
1279,2025-11-08,1,33,2,3052.57,6105.14
1280,2025-09-28,11,9,2,1955.07,3910.14
1281,2026-02-05,1,4,6,2059.40,12356.40
1282,2026-01-13,8,4,4,2148.20,8592.80
1283,2026-03-02,9,37,4,2015.13,8060.52
1284,2026-05-05,5,31,2,6337.83,$ 12675.66
1285,2026-06-11,6,4,2,2214.92,4429.84
1286,2025-10-12,12,5,1,1608.38,1608.38
1287,2026-02-08,7,29,1,10459.89,10459.89
1288,12/5/2026,8,21,12,3171.32,38055.84
1289,2026-03-22,12,2,6,1386.49,8318.94
1290,2026-01-15,10,23,1,4358.47,4358.47
1291,2026-04-13,10,17,2,1791.03,3582.06
1292,28/11/2025,3,38,6,3287.76,19726.56
1293,2026-02-13,7,39,1,1754.08,1754.08
1294,2025-11-22,9,33,6,3033.52,18201.12
1295,2026-04-20,6,35,1,2637.21,2637.21
1296,2026-05-13,,31,1,6594.23,6594.23
1297,2025-11-09,3,39,2,1832.77,3665.54
1298,29/11/2025,4,31,2,6424.04,12848.08
1299,2026-03-03,7,3,1,4171.55,4171.55
1300,6/6/2026,6,9,1,1882.31,1882.31
1301,2025-12-28,4,1,1,4625.97,4625.97
1302,2025-10-30,3,4,6,2153.18,12919.08
1303,2/2/2026,3,21,6,3250.97,19505.82
1304,2025-12-15,1,15,1,2092.11,2092.11
1305,2026-06-24,2,1,4,4804.98,19219.92
1306,2025-11-28,7,20,1,853.28,853.28
1307,2025-11-12,9,15,1,2085.02,2085.02
1308,03/05/2026,4,11,1,3366.76,3366.76
1309,2025-10-12,7,10,4,2413.74,9654.96
1310,14/01/2026,12,39,2,1718.65,3437.30
1311,2025-10-29,7,21,3,3480.31,10440.93
1312,17/07/2026,10,19,1,6536.76,6536.76
1313,02/03/2026,3,19,6,6248.61,37491.66
1314,2026-01-30,2,22,12,2547.46,30569.52
1315,26/11/2025,1,22,1,2563.99,2563.99
1316,2026-01-25,6,17,4,1730.65,6922.60
1317,2026-03-14,9,17,4,1683.45,6733.80
1318,02/04/2026,9,4,1,2336.83,2336.83
1319,29/08/2026,8,999,1,1040.11,1040.11
1320,2026-02-23,,39,2,1656.99,3313.98
1321,2026-04-12,3,23,3,4246.44,12739.32
1322,2025-11-17,10,35,3,2289.78,$ 6869.34
1323,2026-08-11,12,34,6,6104.31,36625.86
1324,2026-01-10,3,10,1,2371.87,2371.87
1325,2025-10-05,9,32,2,17866.67,35733.34
1326,10/2/2026,9,17,1,1575.98,1575.98
1327,2025-09-27,4,18,2,3104.20,6208.40
1328,2026-01-30,8,35,4,2553.41,10213.64
1329,2025-10-21,12,3,4,4026.23,16104.92
1330,2026-06-09,10,22,1,2430.50,2430.50
1331,2025-11-28,11,24,1,1464.68,1464.68
1332,2026-07-30,99,40,12,4269.72,51236.64
1333,20/05/2026,10,15,1,2125.68,2125.68
1334,2026-03-19,2,35,2,2457.18,4914.36
1335,2026-05-09,6,37,2,1931.59,3863.18
1336,05/02/2026,8,6,12,946.74,11360.88
1337,2026-07-20,99,29,2,9430.56,18861.12
1338,15/05/2026,9,40,6,4082.02,24492.12
1339,19/02/2026,6,36,1,3901.71,3901.71
1340,2025-11-23,8,24,3,1428.40,4285.20
1341,04/02/2026,12,24,4,1546.16,6184.64
1342,2/10/2025,5,11,4,3727.92,14911.68
1343,13/05/2026,12,16,1,14068.82,14068.82
1344,2025-12-11,8,27,2,4137.39,8274.78
1345,2025-10-27,8,36,6,3556.49,21338.94
1346,2026-01-05,1,8,1,6002.98,6002.98
1347,7/1/2026,,8,1,5345.86,5345.86
1348,2026-05-25,7,24,1,1428.53,1428.53
1349,2026-03-18,8,13,2,3250.35,6500.70
1350,16/6/2026,9,15,2,2083.17,4166.34
1351,2026-02-19,4,10,12,2460.14,29521.68
1352,30/04/2026,4,21,4,3170.22,12680.88
1353,14/07/2026,1,2,2,1270.81,2541.62
1354,2025-12-25,5,8,2,5559.30,11118.60
1355,2026-03-19,11,2,1,1272.22,1272.22
1356,28/09/2025,2,36,3,3859.98,11579.94
1357,08/02/2026,99,13,1,3132.11,3132.11
1358,2026-02-12,4,1,4,5282.20,21128.80
1359,2025-09-16,5,29,2,9478.86,18957.72
1360,2026-01-16,1,29,6,10416.47,62498.82
1361,11/10/2025,5,4,2,2146.34,4292.68
1362,19/1/2026,6,17,2,1717.05,3434.10
1363,2026-02-15,4,13,1,3212.50,3212.50
1364,2025-09-15,9,13,4,2915.67,11662.68
1365,2026-02-18,1,34,12,6592.66,79111.92
1366,2025-12-28,5,35,1,2357.67,2357.67
1367,2025-09-19,6,32,12,18915.17,226982.04
1368,2026-03-22,12,20,4,765.48,3061.92
1369,12/1/2026,3,15,4,2083.07,8332.28
1370,2025-11-13,7,6,3,1061.93,3185.79
1371,07/05/2026,4,39,4,1670.79,6683.16
1372,15/8/2026,4,34,3,6467.65,19402.95
1373,2026-02-08,3,29,1,10097.53,10097.53
1374,2026-01-30,2,23,1,4074.42,4074.42
1375,2025-09-21,5,34,1,6347.93,6347.93
1376,2026-06-19,9,13,1,2918.54,2918.54
1377,2026-08-17,6,40,12,4480.16,53761.92
1378,2026-08-08,6,15,1,2193.15,2193.15
1379,2026-01-08,3,22,6,2579.70,15478.20
1380,09/10/2025,7,38,1,3370.80,3370.80
1381,2025-09-09,12,21,2,3175.51,6351.02
1382,09/03/2026,6,31,3,6170.49,18511.47
1383,2025-10-22,9,20,2,820.21,1640.42
1384,2026-03-06,3,9,3,1952.09,5856.27
1385,2026-03-05,3,30,2,15274.95,30549.90
1386,24/06/2026,4,19,4,6255.45,25021.80
1387,2026-05-16,11,32,4,17964.80,71859.20
1388,2025-10-14,7,20,12,825.97,9911.64
1389,2026-08-11,99,31,12,6120.39,73444.68
1390,2026-07-25,7,18,12,2768.03,33216.36
1391,02/05/2026,11,15,3,2285.88,6857.64
1392,23/01/2026,4,35,6,2538.05,15228.30
1393,19/12/2025,6,21,1,3388.39,3388.39
1394,28/12/2025,4,25,4,2908.92,11635.68
1395,2026-01-16,9,23,2,4246.13,8492.26
1396,2026-05-09,1,25,1,2570.90,2570.90
1397,2026-01-26,4,15,1,2165.00,2165.00
1398,2026-07-11,7,33,4,3067.91,12271.64
1399,2025-09-17,6,7,12,2749.77,32997.24
1400,2026-06-29,12,21,1,3082.69,3082.69
1401,2026-03-13,11,14,1,7293.07,7293.07
1402,2026-06-15,6,27,6,4477.65,26865.90
1403,26/12/2025,7,5,1,1617.20,1617.20
1404,2025-12-20,7,28,4,12655.11,50620.44
1405,2026-06-15,11,12,2,1269.29,2538.58
1406,07/04/2026,3,15,4,2116.20,8464.80
1407,25/07/2026,11,27,2,4502.02,$ 9004.04
1408,2026-06-20,3,22,3,2683.28,8049.84
1409,25/03/2026,8,35,1,2339.71,2339.71
1410,2025-12-26,2,11,3,3396.08,10188.24
1411,2026-06-06,3,29,1,9755.25,9755.25
1412,2026-06-29,7,12,3,1236.39,3709.17
1413,2026-01-20,8,16,1,13949.91,13949.91
1414,2026-05-07,12,19,1,6318.22,6318.22
1415,07/04/2026,12,16,3,15679.87,47039.61
1416,2026-05-06,10,28,1,12272.36,12272.36
1417,2026-04-06,9,14,1,7432.00,7432.00
1418,2026-04-03,9,34,6,6261.70,37570.20
1419,2025-11-10,6,31,12,6359.20,76310.40
1420,2025-12-31,10,13,12,3105.07,37260.84
1421,18/04/2026,11,9,2,1790.39,3580.78
1422,24/12/2025,12,21,6,3227.90,19367.40
1423,2025-12-14,3,25,1,2709.05,2709.05
1424,2026-03-02,11,36,1,3762.80,3762.80
1425,06/12/2025,1,37,2,1875.22,3750.44
1426,2026-08-10,12,32,2,18009.27,36018.54
1427,2026-06-16,4,39,2,1708.67,3417.34
1428,25/04/2026,7,7,1,3015.22,3015.22
1429,24/06/2026,12,29,6,9747.02,58482.12
1430,2026-02-22,5,35,12,2518.94,$ 30227.28
1431,11/9/2025,2,33,1,3173.53,3173.53
1432,2025-10-24,2,13,3,3096.00,9288.00
1433,2025-11-02,9,15,1,2095.63,2095.63
1434,14/4/2026,3,22,12,2389.37,28672.44
1435,06/12/2025,9,24,3,1415.72,4247.16
1436,2026-03-18,2,5,2,1519.85,3039.70
1437,2025-12-04,6,6,6,1017.19,6103.14
1438,2026-06-15,9,28,1,12507.10,12507.10
1439,2025-12-05,7,34,2,6242.68,12485.36
1440,2026-02-28,4,33,2,3057.16,6114.32
1441,12/07/2026,1,26,3,3813.07,11439.21
1442,2026-06-14,7,36,12,3826.46,45917.52
1443,2025-10-20,10,31,1,6632.11,6632.11
1444,2026-06-09,2,19,6,6188.54,37131.24
1445,20/03/2026,11,19,3,6648.91,19946.73
1446,2026-06-12,7,26,1,3625.84,3625.84
1447,2026-08-04,8,27,3,4534.29,13602.87
1448,2026-07-07,10,8,12,6062.93,72755.16
1449,2025-12-07,10,27,4,4283.11,17132.44
1450,5/7/2026,6,11,12,3454.76,41457.12
1451,06/10/2025,6,36,12,3528.84,42346.08
1452,2026-03-25,5,34,3,6104.92,18314.76
1453,2026-03-30,7,34,2,6578.99,$ 13157.98
1454,14/11/2025,99,1,1,5081.56,5081.56
1455,18/03/2026,8,13,2,3129.14,6258.28
1456,01/06/2026,10,20,6,823.59,$ 4941.54
1457,2026-06-01,5,20,1,834.31,834.31
1458,03/03/2026,12,7,12,2770.05,33240.60
1459,2026-06-24,4,32,6,18327.97,109967.82
1460,22/05/2026,1,33,6,3378.98,20273.88
1461,2026-05-10,1,20,4,824.46,3297.84
1462,09/06/2026,8,9,2,1786.73,3573.46
1463,2026-03-11,7,16,2,15336.87,30673.74
1464,2026-07-03,6,4,1,2146.24,2146.24
1465,2025-11-11,1,5,6,1598.78,9592.68
1466,26/05/2026,2,7,4,2947.93,11791.72
1467,2026-02-17,9,23,3,4269.98,12809.94
1468,01/08/2026,6,19,1,6323.15,6323.15
1469,13/9/2025,11,33,1,3054.42,3054.42
1470,8/6/2026,5,28,12,14051.81,168621.72
1471,2026-07-21,10,22,1,2354.03,2354.03
1472,09/02/2026,4,16,1,15211.09,15211.09
1473,1/7/2026,3,30,3,16081.57,48244.71
1474,2025-11-20,5,32,1,19238.95,19238.95
1475,27/12/2025,6,25,3,2576.45,7729.35
1476,2026-03-18,8,8,1,5497.72,5497.72
1477,25/06/2026,12,6,2,1056.54,2113.08
1478,2026-07-07,3,9,2,1900.17,3800.34
1479,2026-08-08,8,27,1,4309.59,4309.59
1480,26/05/2026,9,6,1,1032.25,1032.25
1481,2026-01-21,7,32,1,18961.06,18961.06
1482,2025-10-11,9,28,12,12817.99,153815.88
1483,02/11/2025,3,19,2,5868.38,11736.76
1484,2026-05-31,7,12,2,1387.37,2774.74
1485,10/04/2026,7,32,3,17671.18,53013.54
1486,2026-03-29,6,27,2,4164.33,8328.66
1487,16/11/2025,3,17,1,1691.28,1691.28
1488,2025-11-11,4,4,6,2279.71,13678.26
1489,03/02/2026,12,4,6,2231.72,13390.32
1490,2026-05-09,1,16,3,15327.56,45982.68
1491,21/08/2026,99,21,1,3134.38,3134.38
1492,2025-10-08,11,33,1,3332.97,3332.97
1493,2026-02-25,5,9,1,1976.86,1976.86
1494,14/09/2025,8,18,6,2838.54,17031.24
1495,09/01/2026,7,26,1,4099.81,4099.81
1496,2026-08-16,1,8,3,5708.16,17124.48
1497,2026-04-01,1,25,1,2651.01,2651.01
1498,2026-06-11,8,20,1,818.87,818.87
1499,01/07/2026,3,11,1,3608.64,3608.64
1500,2026-05-11,1,25,2,2712.50,5425.00
1501,2025-09-15,3,8,1,5750.05,5750.05
1502,21/07/2026,1,30,1,16158.11,16158.11
1503,2026-02-25,8,15,4,2064.90,8259.60
1504,30/03/2026,3,39,4,1711.05,6844.20
1505,2026-01-31,8,20,4,795.20,3180.80
1506,2026-05-03,6,37,1,2018.84,2018.84
1507,2025-10-03,,25,2,2724.66,5449.32
1508,2026-04-13,99,4,2,2071.97,4143.94
1509,16/02/2026,5,34,4,5753.48,23013.92
1510,2025-11-19,11,3,6,4354.24,26125.44
1511,31/12/2025,6,2,12,1402.34,16828.08
1512,2026-02-11,7,19,1,6197.85,6197.85
1513,01/05/2026,7,33,2,3325.54,6651.08
1514,20/07/2026,3,19,1,5868.26,5868.26
1515,2025-11-29,7,9,2,1782.21,3564.42
1516,27/12/2025,7,30,3,16005.91,48017.73
1517,2025-11-19,4,32,3,17830.39,53491.17
1518,2026-01-26,10,12,2,1231.17,2462.34
1519,2026-08-27,8,23,3,4087.72,12263.16
1520,2025-09-13,10,35,2,2398.86,4797.72
1521,07/01/2026,8,26,4,3649.58,14598.32
1522,2026-01-17,5,26,3,3627.77,$ 10883.31
1523,10/06/2026,8,15,1,2081.88,2081.88
1524,17/09/2025,3,6,4,958.61,3834.44
1525,2026-08-27,3,27,1,4347.07,4347.07
1526,2026-01-06,10,21,2,3197.58,6395.16
1527,2026-05-10,1,37,1,2017.28,2017.28
1528,2025-09-17,5,25,12,2609.62,31315.44
1529,2026-04-12,,31,12,6314.72,75776.64
1530,17/10/2025,10,11,1,3792.97,3792.97
1531,2026-03-07,1,37,12,1921.30,23055.60
1532,20/12/2025,12,9,4,2030.34,8121.36
1533,2026-05-27,9,1,1,5331.29,5331.29
1534,2026-04-24,4,11,2,3387.13,6774.26
1535,2026-01-20,2,40,2,4187.14,8374.28
1536,24/05/2026,1,9,6,2027.72,12166.32
1537,2026-08-07,4,37,1,2064.20,2064.20
1538,26/04/2026,8,31,2,6714.25,13428.50
1539,2026-07-14,2,4,2,2354.49,4708.98
1540,2026-02-06,1,3,1,4208.31,4208.31
1541,2026-07-15,10,21,6,3269.64,19617.84
1542,2026-07-07,5,6,1,1074.07,1074.07
1543,2026-06-29,4,2,2,1258.81,2517.62
1544,02/02/2026,1,24,4,1614.48,6457.92
1545,2025-11-22,11,26,1,3623.05,3623.05
1546,3/8/2026,8,18,1,2870.84,$ 2870.84
1547,2025-11-10,5,13,1,2945.71,$ 2945.71
1548,2026-07-24,2,25,1,2694.71,2694.71
1549,2025-10-21,5,23,12,3843.86,46126.32
1550,2025-09-07,8,36,2,3450.02,6900.04
1551,2026-01-29,2,39,3,1707.79,5123.37
1552,2026-01-30,3,24,3,1428.93,4286.79
1553,2026-08-19,8,36,6,3794.15,22764.90
1554,2026-05-02,11,35,2,2639.50,5279.00
1555,2026-05-29,4,29,2,10615.09,21230.18
1556,2026-05-21,7,4,6,2106.20,12637.20
1557,2026-03-14,7,19,2,6635.32,13270.64
1558,2026-06-16,8,23,1,4371.01,4371.01
1559,2026-08-30,5,11,1,3398.26,3398.26
1560,2026-07-24,10,19,1,6154.11,6154.11
1561,2026-07-31,4,11,4,3715.23,14860.92
1562,10/3/2026,11,13,1,3168.04,3168.04
1563,2026-08-02,1,10,6,2421.84,14531.04
1564,2025-11-11,8,28,6,13801.84,82811.04
1565,2026-05-28,10,19,6,6076.81,36460.86
1566,2025-09-08,4,22,12,2450.66,$ 29407.92
1567,2025-12-22,11,27,1,4378.97,4378.97
1568,2026-08-16,4,25,3,2822.27,8466.81
1569,2025-12-04,10,19,1,6060.66,6060.66
1570,2026-07-29,99,39,4,1688.31,6753.24
1571,25/10/2025,3,9,4,2011.44,8045.76
1572,2026-06-02,6,38,1,3329.89,3329.89
1573,4/9/2025,7,30,1,14978.66,14978.66
1574,2026-01-30,6,18,6,3154.99,18929.94
1575,2025-11-29,2,35,1,2555.87,2555.87
1576,22/08/2026,4,4,1,2297.87,2297.87
1577,2026-04-20,2,31,1,6292.73,6292.73
1578,2026-07-19,12,2,4,1359.18,5436.72
1579,2026-02-08,7,30,4,15091.57,60366.28
1580,2026-05-17,3,37,6,2102.93,12617.58
1581,8/2/2026,3,9,1,1942.57,1942.57
1582,2025-09-04,9,4,1,2167.64,2167.64
1583,2026-02-19,10,14,6,7352.68,44116.08
1584,2026-01-09,2,40,1,4156.74,4156.74
1585,14/10/2025,6,22,2,2685.27,5370.54
1586,2025-12-24,2,21,1,3281.46,3281.46
1587,2026-03-09,5,33,3,3335.20,10005.60
1588,2026-05-15,,35,3,2443.73,7331.19
1589,13/12/2025,12,19,1,5977.53,5977.53
1590,18/09/2025,5,4,1,2308.98,2308.98
1591,2025-10-08,1,20,1,830.19,830.19
1592,2025-12-28,10,21,1,3440.79,3440.79
1593,2026-03-16,99,20,3,767.95,2303.85
1594,2026-08-05,,27,2,4135.28,8270.56
1595,31/10/2025,3,14,1,7374.14,$ 7374.14
1596,28/02/2026,2,4,1,2067.38,2067.38
1597,10/06/2026,4,28,12,13002.44,156029.28
1598,2025-11-24,6,10,3,2370.08,7110.24
1599,2026-07-13,9,2,1,1312.53,1312.53
1600,2026-08-22,99,7,2,2744.55,5489.10
1601,2026-05-12,10,10,3,2213.25,6639.75
1602,2026-03-07,6,28,2,13123.36,26246.72
1603,07/09/2025,4,30,2,15785.10,31570.20
1604,2026-04-05,1,28,3,12661.12,37983.36
1605,2026-08-28,9,37,3,2067.56,6202.68
1606,11/12/2025,4,5,1,1599.83,1599.83
1607,02/02/2026,12,35,2,2389.76,4779.52
1608,2026-04-30,6,31,1,6517.67,6517.67
1609,17/08/2026,11,35,12,2433.98,29207.76
1610,2025-12-26,10,999,6,1001.73,6010.38
1611,2025-12-30,1,19,4,6312.66,25250.64
1612,2026-07-14,8,1,3,5218.49,15655.47
1613,2025-11-22,4,39,1,1779.01,1779.01
1614,18/03/2026,10,27,2,4093.33,8186.66
1615,2026-03-16,9,26,2,3904.20,7808.40
1616,2025-11-11,10,20,4,752.91,3011.64
1617,2025-12-28,3,26,1,3732.75,3732.75
1618,2026-03-25,9,5,1,1431.71,1431.71
1619,16/05/2026,1,14,1,7394.99,$ 7394.99
1620,30/12/2025,8,24,2,1529.97,3059.94
1621,2026-03-06,12,40,6,4207.18,25243.08
1622,6/12/2025,7,25,2,2599.14,5198.28
1623,2026-06-04,2,9,2,2016.17,4032.34
1624,2026-02-21,7,20,1,833.72,833.72
1625,2026-08-23,9,15,6,2241.98,13451.88
1626,2026-06-06,2,22,1,2632.95,2632.95
1627,2026-07-19,2,33,6,3276.40,19658.40
1628,2026-04-07,7,38,1,3441.21,3441.21
1629,2026-05-23,9,26,2,4043.40,8086.80
1630,13/10/2025,5,23,4,3910.86,15643.44
1631,2026-02-05,8,1,1,5096.26,5096.26
1632,12/2/2026,1,3,4,4109.78,16439.12
1633,29/7/2026,10,29,4,10339.12,41356.48
1634,2026-01-28,9,28,3,12926.87,$ 38780.61
1635,23/02/2026,99,36,3,3690.30,11070.90
1636,2026-06-12,9,35,6,2291.91,13751.46
1637,25/07/2026,10,4,4,2123.99,8495.96
1638,2026-05-12,12,23,3,4187.25,12561.75
1639,09/03/2026,8,20,6,839.60,5037.60
1640,2025-11-10,6,3,1,4162.84,4162.84
1641,04/08/2026,11,17,1,1744.50,1744.50
1642,2026-08-25,10,12,4,1233.61,4934.44
1643,11/12/2025,1,1,1,4857.12,4857.12
1644,2025-12-24,6,29,1,9505.91,9505.91
1645,2026-05-15,12,37,1,1857.31,1857.31
1646,8/5/2026,4,35,1,2625.43,2625.43
1647,2026-08-30,8,17,2,1615.80,3231.60
